id,title_romaji,description,description_source
151780,Balala Xiao Moxian: Mofa Xing Yuan Bao,"Normal Girls who live a normal life until they discover a Magical Fairy Kingdom, magical elves grant them magical powers from Magic Star Fate Castle, to save the Magic Star Fate castle they will need to fight a villain called ""Fesna"". Will they be able to recover all the Magic Stones?

(Source: Balala the Fairies Wiki)",jikan_mal
152488,Mini Shijie: Juexing,"Kaká is the son of a legendary hero. His body is possessed by an evil force that grows every day, threatening to destroy the world. Determined to prevent this catastrophe, a group of young heroes joins him on an epic journey.

(Source: IMDB)",jikan_mal
153200,Fanren Xiu Xian Zhuan: Chu Ru Xing Hai,"A poor and ordinary boy from a village joins a minor sect in Jiang Hu and becomes an Unofficial Disciple by chance. How will Han Li, a commoner by birth, establish a foothold for himself in in his sect? With his mediocre aptitude, he must successfully traverse the treacherous path of cultivation and avoid the notice of those who may do him harm. This is a story of an ordinary mortal who, against all odds, clashes with devilish demons and ancient celestials in order to find his own path towards immortality.

(Source: Wuxia World)",jikan_mal
153412,Duel Masters WIN,,not_found
153507,Shanhai Jing: Zaijian Gaoshou,"In order to cure Hei Ling, a terminal illness, the Kunlun healer, Bai Ze, was banished after accidentally destroying an island. Seven years later, he returns to the island to seek redemption. The Kunlun world composed of thousands of islands is haunted by the Dark Spirits - a form of poisonous essence that would cause irreversible damage to one's mind. Bai Ze, in an attempt to defend the healing island from the Dark Spirits, boldly applied his untested theory to work. Eventually, however, he ended up destroying the whole island and getting expelled by the masters. Seven years later, when Bai Ze is about to prove himself with his research, he has fallen victim to a frame-up. Being forced to flee, he escapes to the now ruined healing island where a qilin named Yi is searching for a cure for his slow-growing horn. The young boy suffers from such frustration and pain that he can no longer withhold the Dark Spirits' erosion. On one hand, Bai Ze needs to reclaim his name; on the other, a patient is in dire need of his help. What will Bai Ze do? Will he be able to banish the Dark Spirits and heal the world?

(Source: IMDb)",jikan_mal
154076,Mesudachi The Animation,"High school student Takumi Kusuki works as a wood seller in a remote village. One day, he receives a visit from Satsuki Satonaka, his tomboyish childhood friend who once excelled at basketball. When an accident ended her ambitions prematurely, Kusuki was the one who rescued Satsuki, earning him lifelong gratitude from her and her family.

After discovering Kusuki's porn magazine collection, Satsuki teases him about it. But when her provocations do not elicit the desired response, she starts to act more lasciviously until Kusuki cannot resist her any longer.

[Written by MAL Rewrite]",jikan_mal
154081,Jashin-chan Dropkick X Mame Anime,"Ever since she was summoned from Hell by the witch Yurine Hanazono, Jashin-chan—a half-human, half-snake demon—has been searching for any way to go back. One of her options is to kill the one who summoned her, which is much easier said than done. Jashin-chan often finds herself getting violently beaten by Yurine after not only any failed murder attempt, but also when she is just causing mischief, destroying any hope of going back home to Hell.

The demon is also terrible with money and tends to gamble all of it away at pachinko. In one of these gambling sessions, she loses the three million yen she received from Hell Financing, putting her into a lifelong debt. To avoid repaying it altogether, Jashin-chan flees to Hokkaido to try and hide for the rest of her days, but her wish of having her debts forgotten may just be a pipe dream when someone comes knocking for the money.

[Written by MAL Rewrite]",jikan_mal
154173,Nanamental,,not_found
154178,"Yuusha, Yamemasu Puchi Hiroma","Mini anime for Yuusha, Yamemasu released on YouTube.",jikan_mal
154341,MEE,,not_found
154937,Zhege Nianji Huan Neng Dang Daxia Ma,"After the Lao Bai left the big city, he returned to his hometown Chang'an with Yanzi (Yanshan Xue) to live. While working hard to run a Chang'an supermarket for their former heroic dreams, they met community neighbors: A Meng, A Hun, Long Zi, Xiao Man, Long Shu, You You, and Xiao Wu.

(Source: Bilibili)",jikan_mal
155170,Mama Katsu,,not_found
155196,Xiaolan He Ta De Pengyou,"The famous meme is actually a funny guy? As the protagonist, Xiao Lan and his friends: the cunning Xiao Zi, the gluttonous G Pang, and the passionate Xiao Hong, together stage the comedy of life. The seemingly ordinary group of four can actually create an unusually bright spark when they come together. The ordinary life is constantly unfolding unexpected plots. Because of this, Xiao Lan and his friends will be more positive in facing each day!

(Source: Bilibili, translated)",jikan_mal
155199,Miaomiao Ruci Yaorao,,not_found
155200,Shouhu Lian Meng ROY6: Senlin Li De Minini,"Animated adaptation of ROY6, a series of goodies from Line Friends in collaboration with Roy Wang.",jikan_mal
155220,Shaonian Bai Ma Zui Chun Feng Part 2,"The story takes place twenty years before Shaonian Ge Xing. Baili Dongjun, who later became the number one in the world, was still the only grandson of Zhenxihou's mansion who was loved by thousands of people. Although he has a father with peerless kung fu and a mother who is the daughter of the head of the Wen family, he is not good at martial arts and prefers to brew wine. 

Ten years later, the best wine can be brewed. Finally, he stole a land deed from his home and ran hundreds of miles to Chaisang City to open a wine shop. But a long street is already full of evil stars. Only he is really a young boy who is serious about making wine. Because of this, he was inexplicably involved in the disputes between the two families. 

On the way, he accidentally met Sikong Changfeng, a vagabond wandering around the rivers and lakes without father and mother, and Lei Mengsha, the son of Zhuo Mo, who rushed from Tianqi City, because they were grateful to each other. He decided to help Lei Mengsha rescue his good brother, Gu Jianmen, the son of Lingyun, who was trapped in his mansion. 

This is an era in which young talents come forth in large numbers, and no era can surpass it. Xie Xuan, who later became Confucian Sword Immortal, Yan Zhantian, who became Nujian Immortal, and Luo Qingyang, who became Lone Sword Immortal, were all still unknown at this time. They were waiting for the day when they would meet each other and then become famous all over the world.

(Source: Bangumi, translated)",jikan_mal
155221,Cang Lan Jue Part 2,Part two of Cang Lan Jue.,jikan_mal
156189,Jing Cui Xian Zun Part 2,Second half of Jing Cui Xian Zun.,jikan_mal
157181,Wan Jie Zhizun,"Seven years ago, Chu Yunfei suffered a devastating family tragedy and was forced to wander to Medicine King Valley in Central China. Over the next seven years, through his own efforts, he rose to fame throughout the Central China cultivation world. 

He then returned to his homeland to seek revenge, vowing to uncover the truth behind what happened. However, during this process, he was repeatedly ambushed. After a difficult investigation, he was shocked to discover that the mastermind behind it all was none other than the current Empress who ruled the empire…

(Source: iQIYI, translated)",jikan_mal
158480,Jintian Shao Zhu Bu Zaijia,,not_found
159453,Fangyu Quan Kai,"Li Xiaobai, who entered the immersive stand-alone game Faerie Continent, joined the Xianyu Sect of the Northern Territory and became the seventh disciple of Feng Lingzi in Misty Peak. But because the system was artificially modified by an unknown person, he was trapped in the game. Only by completing the final mission: saving the world can you escape.

With the help of a system that can increase attribute points by being beaten, and is so dedicated that it can only point to defense, Li Xiaobai started the main storyline: Zongmen Grand Competition. In the competition, Li Xiaobai broke into the top ten with frequent strange moves. Get the chance to go to the Divine Beast Mountain Range, kill the monsters and win the opportunity to study in the Holy Demon Sect. Enter the main plot from here: the beast mountain range. In the forest, Li Xiaobai and Liu Jinshui, the sixth senior brother, made a treasure dragon snake fruit to deceive many elders, but they were captured by the owner of the fruit tree, Xixiu Liuli. Li Xiaobai bought a thousand-mile teleportation talisman from the system mall to help the brothers and sisters who came to support escape from the battlefield. He was trapped in place and was seriously injured. At a critical moment, Li Xiaobai's alias Zhang Rui relied on the ancient heaven-reaching talisman produced by the system to escape from danger.

Li Xiaobai, who was randomly teleported outside of Gu Yue City, has successfully triggered the main storyline: the entrance test of the Holy Demon Sect. But because of deviation from the main line, the token was sealed. You need to complete the branch line of Guyue City: Young Talents to unlock it. Li Xiaobai believes that the achievement of young talents is the coexistence of money and appearance. Therefore, he opened a Tangneng Yipin store in the city to make money, and bought a beauty skin mask, calling himself Ye Liangchen, so as to avoid the pursuit of evil cultivators. After winning a business battle with an aristocratic family in the city and getting acquainted with the hermit old beggar, Li Xiaobai, who became famous, was invited to participate in the Young Talents Conference. At the meeting, Li Xiaobai was designed to sit in the challenge position. Fortunately, with the blessing of the system, he defeated his opponent. However, young talents did not achieve it. After discussing with the old beggar, Li Xiaobai understood that young talents are people who serve the country and the people and help the world.

Therefore, Li Xiaobai set up a green channel to encourage everyone to exchange labor for the time limit for bathing. So far, Li Xiaobai has completed the branch line, unlocked the token, and went to the Holy Demon Sect to participate in the entry test.

During the test, Li Xiaobai successfully entered the Holy Demon Sect by virtue of the props produced by the system, passing the three levels of body skills, xinxing, and cultivation. Li Xiaobai met his brothers and sisters. Participate in the Zongmen martial arts competition, defeat the masters of other states, and obtain the qualification to go to the secret realm. At this time, Feng Wuxie came to the door suddenly, saying that Li Xiaobai was found by the evil cultivators pretending to be Zhang Rui, and a group of evil cultivators were attacking the Xianyu sect at this time. Everyone returned to the sect together and fought hard against the evil cultivators. At this time, Ou Yezi, the head of the Holy Demon Sect, made a move to help everyone repel the evil cultivators.

Li Xiaobai, who thought he could be free and unrestrained for two days, has no choice but to embark on a trip to the secret place under the continuous urging of the system.

(Source: Tencent, translated)",jikan_mal
